NUMBER, DRIVER_NUMBER, LAP_NUMBER,LAP_TIME, LAP_IMPROVEMENT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,GROUP,TEAM,POWER,LOCATION,EVENT
48,1,21,97,0,22.94,0,18.525,0,40.449,0,109.7,2515.1,1615.1,22.9,18.5,40.4,EMORT,0,,ROKo,250,Location 1,Free Practice 3
48,1,22,92,0,153.5,0,19.252,0,30.61,0,44.2,2718.5,1818.5,153.5,19.3,30.6,EMORT,141.4,,ROKo,,Location 1,Free Practice 3
5,1,1,153,0,88.9,0,19.762,0,32.302,0,63.7,141,2841,88.9,19.8,32.3,SVANDOO,68,,Ml,,Location 1,Free Practice 3
5,1,2,152,0,23.521,0,20.477,0,30.353,0,120.8,215.3,2915.3,23.5,20.5,30.4,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,3,92,0,22.844,0,18.849,0,30.568,0,124.3,287.6,2987.6,22.8,18.8,30.6,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,4,69,0,22.621,0,18.592,0,29.877,0,126.3,358.7,3058.7,22.6,18.6,29.9,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,5,74,0,22.64,0,18.618,0,29.795,0,126.4,429.7,3129.7,22.6,18.6,29.8,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,6,72,0,22.525,0,18.711,0,30.309,0,125.5,501.3,3201.3,22.5,18.7,30.3,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,7,95,0,22.503,0,18.655,0,30.467,0,125.4,572.9,3272.9,22.5,18.7,30.5,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,8,70,0,22.522,0,18.502,0,29.865,0,126.7,643.8,3343.8,22.5,18.5,29.9,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,9,92,0,22.322,0,18.521,0,29.792,0,127.2,714.4,3414.4,22.3,18.5,29.8,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,10,94,0,50.535,0,49.467,0,77.4,0,50.6,891.8,3591.8,50.5,49.5,77.4,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,11,102,0,360.2,0,20.309,0,37.227,0,21.5,1309.6,409.6,360.2,20.3,37.2,SVANDOO,349.2,,Ml,,Location 1,Free Practice 3
5,1,12,105,0,22.109,0,18.096,0,29.07,0,129.7,1378.8,478.8,22.1,18.1,29.1,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,13,76,0,26.996,0,22.018,0,33.86,0,108.4,1461.7,561.7,27,22,33.9,SVANDOO,0,,Ml,235,Location 1,Free Practice 3
5,1,14,97,0,21.63,0,18.285,0,28.587,0,131.1,1530.2,630.2,21.6,18.3,28.6,SVANDOO,0,,Ml,235,Location 1,Free Practice 3
5,1,15,101,0,26.826,0,24.318,0,33.844,0,105.7,1615.2,715.2,26.8,24.3,33.8,SVANDOO,0,,Ml,235,Location 1,Free Practice 3
5,1,16,118,0,22.117,0,18.091,0,28.988,0,129.8,1684.4,784.4,22.1,18.1,29,SVANDOO,0,,Ml,250,Location 1,Free Practice 3
5,1,17,86,0,26.047,0,22.196,0,42.757,0,98.7,1775.4,875.4,26,22.2,42.8,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,18,121,0,333.3,0,19.991,0,32.833,0,23.3,2161.6,1261.6,333.3,20,32.8,SVANDOO,321.6,,Ml,,Location 1,Free Practice 3
5,1,19,108,0,23.415,0,19.18,0,30.806,0,122.4,2235,1335,23.4,19.2,30.8,SVANDOO,0,,Ml,250,Location 1,Free Practice 3
5,1,20,84,2,21.553,2,17.598,2,28.411,2,132.9,2302.5,1402.5,21.6,17.6,28.4,SVANDOO,0,,Ml,250,Location 1,Free Practice 3
5,1,21,96,0,25.63,0,20.367,0,42.375,0,101.6,2390.9,1490.9,25.6,20.4,42.4,SVANDOO,0,,Ml,250,Location 1,Free Practice 3
5,1,22,72,0,73.5,0,20.185,0,35.99,0,69.3,2520.6,1620.6,73.5,20.2,36,SVANDOO,60.9,,Ml,,Location 1,Free Practice 3
5,1,23,72,0,22.192,0,17.944,0,29.294,0,129.4,2590,1690,22.2,17.9,29.3,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,24,128,0,25.433,0,24.954,0,34.413,0,105.9,2674.8,1774.8,25.4,25,34.4,SVANDOO,0,,Ml,,Location 1,Free Practice 3
5,1,25,87,0,22.044,0,18.33,0,30.256,0,127.2,2745.4,1845.4,22,18.3,30.3,SVANDOO,0,,Ml,,Location 1,Free Practice 3
6,1,1,89,0,77.8,0,22.552,0,33.763,0,67,134.1,2834.1,77.8,22.6,33.8,NL,55.2,,DRAGONÃ,,Location 1,Free Practice 3
6,1,2,132,0,25.664,0,20.683,0,33.616,0,112.3,214.1,2914.1,25.7,20.7,33.6,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,3,108,0,22.924,0,18.401,0,29.559,0,126.7,285,2985,22.9,18.4,29.6,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,4,103,0,27.777,0,25.355,0,34.168,0,102.9,372.3,3072.3,27.8,25.4,34.2,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,5,105,0,22.809,0,19.035,0,30.04,0,125,444.2,3144.2,22.8,19,30,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,6,118,0,22.562,0,18.615,0,31.083,0,124.3,516.4,3216.4,22.6,18.6,31.1,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,7,89,0,28.777,0,22.865,0,36.379,0,102,604.4,3304.4,28.8,22.9,36.4,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,8,89,0,22.529,0,18.607,0,29.879,0,126.5,675.5,3375.5,22.5,18.6,29.9,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,9,91,0,23.874,0,31.381,0,78.1,0,67.4,808.8,3508.8,23.9,31.4,78.1,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,10,86,0,364.5,0,19.308,0,40.22,0,21.2,1232.8,332.8,364.5,19.3,40.2,NL,355.1,,DRAGONÃ,,Location 1,Free Practice 3
6,1,11,104,0,22.309,0,18.057,0,29.457,0,128.6,1302.6,402.6,22.3,18.1,29.5,NL,0,,DRAGONÃ,250,Location 1,Free Practice 3
6,1,12,85,0,27.108,0,21.403,0,43.684,0,97.4,1394.8,494.8,27.1,21.4,43.7,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
6,1,13,83,0,237.6,0,24.832,0,36.215,0,30.1,1693.5,793.5,237.6,24.8,36.2,NL,226.3,,DRAGONÃ,,Location 1,Free Practice 3
6,1,14,130,0,29.205,0,19.474,0,31.045,0,112.7,1773.2,873.2,29.2,19.5,31,NL,0,,DRAGONÃ,235,Location 1,Free Practice 3
6,1,15,98,0,22.287,0,17.728,2,28.726,0,130.7,1841.9,941.9,22.3,17.7,28.7,NL,0,,DRAGONÃ,235,Location 1,Free Practice 3
6,1,16,140,0,24.68,0,20.741,0,41.855,0,102.9,1929.2,1029.2,24.7,20.7,41.9,NL,0,,DRAGONÃ,235,Location 1,Free Practice 3
6,1,17,103,0,270.3,0,19.591,0,32.325,0,27.9,2251.4,1351.4,270.3,19.6,32.3,NL,259.5,,DRAGONÃ,250,Location 1,Free Practice 3
6,1,18,87,2,22.107,2,17.794,0,28.702,2,130.9,2320,1420,22.1,17.8,28.7,NL,0,,DRAGONÃ,250,Location 1,Free Practice 3
6,1,19,106,0,24.8,0,20.262,0,43.121,0,101.9,2408.2,1508.2,24.8,20.3,43.1,NL,0,,DRAGONÃ,250,Location 1,Free Practice 3
6,1,20,88,0,210,0,27.627,0,37.507,0,32.6,2683.3,1783.3,210,27.6,37.5,NL,197.5,,DRAGONÃ,,Location 1,Free Practice 3
6,1,21,106,0,23.518,0,20.212,0,29.775,0,122.2,2756.8,1856.8,23.5,20.2,29.8,NL,0,,DRAGONÃ,,Location 1,Free Practice 3
7,1,1,71,0,66.4,0,21.172,0,35.283,0,73.1,122.8,2822.8,66.4,21.2,35.3,SM,43.6,,DRAGONo,,Location 1,Free Practice 3
7,1,2,86,0,24.128,0,19.398,0,30.825,0,120.8,197.2,2897.2,24.1,19.4,30.8,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,3,82,0,23.353,0,18.789,0,30.182,0,124.2,269.5,2969.5,23.4,18.8,30.2,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,4,92,0,22.802,0,18.972,0,30.602,0,124.1,341.9,3041.9,22.8,19,30.6,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,5,88,0,23.482,0,19.163,0,30.42,0,122.9,414.9,3114.9,23.5,19.2,30.4,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,6,137,0,26.961,0,29.362,0,37.383,0,95.9,508.6,3208.6,27,29.4,37.4,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,7,95,0,22.624,0,18.337,0,29.563,0,127.4,579.2,3279.2,22.6,18.3,29.6,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,8,87,0,26.342,0,22.585,0,37.183,0,104.3,665.3,3365.3,26.3,22.6,37.2,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,9,106,0,22.119,0,18.007,0,50.927,0,98.6,756.3,3456.3,22.1,18,50.9,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,10,70,0,442.5,0,22.264,0,34.551,0,18,1255.7,355.7,442.5,22.3,34.6,SM,432.1,,DRAGONo,,Location 1,Free Practice 3
7,1,11,88,0,22.418,0,18.272,0,30.542,0,126.1,1326.9,426.9,22.4,18.3,30.5,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,12,89,0,22.16,0,18.396,0,41.46,0,109.5,1408.9,508.9,22.2,18.4,41.5,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,13,83,0,89.5,0,20.283,0,35.527,0,61.8,1554.3,654.3,89.5,20.3,35.5,SM,77.2,,DRAGONo,,Location 1,Free Practice 3
7,1,14,99,0,26.057,0,18.957,0,32.297,0,116.2,1631.6,731.6,26.1,19,32.3,SM,0,,DRAGONo,,Location 1,Free Practice 3
7,1,15,111,2,21.802,2,17.962,0,29.082,2,130.5,1700.4,800.4,21.8,18,29.1,SM,0,,DRAGONo,235,Location 1,Free Practice 3
7,1,16,102,0,25.455,0,21.168,0,42.503,0,100.8,1789.5,889.5,25.5,21.2,42.5,SM,0,,DRAGONo,235,Location 1,Free Practice 3
7,1,17,112,0,708.9,0,23.49,0,36.024,0,11.7,2558,1658,708.9,23.5,36,SM,694.5,,DRAGONo,,Location 1,Free Practice 3
7,1,18,73,0,26.048,0,20.85,0,33,0,112.4,2637.9,1737.9,26,20.9,33,SM,0,,DRAGONo,250,Location 1,Free Practice 3
7,1,19,104,0,21.809,0,17.708,2,29.588,0,130,2707,1807,21.8,17.7,29.6,SM,0,,DRAGONo,250,Location 1,Free Practice 3
71,1,1,71,0,59.358,0,22.958,0,33.161,0,77.8,115.5,2815.5,59.4,23,33.2,NN,37.4,,ROK ,,Location 1,Free Practice 3
71,1,2,85,0,23.711,0,19.181,0,31.598,0,120.6,190,2890,23.7,19.2,31.6,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,3,81,0,23.071,0,18.742,0,30.462,0,124.3,262.2,2962.2,23.1,18.7,30.5,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,4,85,0,22.887,0,18.656,0,30.338,0,125,334.1,3034.1,22.9,18.7,30.3,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,5,149,0,22.952,0,18.9,0,31.453,0,122.5,407.4,3107.4,23,18.9,31.5,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,6,75,0,23.141,0,18.819,0,30.216,0,124.4,479.6,3179.6,23.1,18.8,30.2,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,7,86,0,22.666,0,18.609,0,30.086,0,125.9,551,3251,22.7,18.6,30.1,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,8,78,0,22.758,0,18.79,0,31.074,0,123.7,623.6,3323.6,22.8,18.8,31.1,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,9,112,0,22.647,0,20.255,0,30.348,0,122.6,696.8,3396.8,22.6,20.3,30.3,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,10,86,0,26.272,0,47.003,0,78,0,59.4,848.1,3548.1,26.3,47,78,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,11,99,0,320.4,0,20.626,0,37.396,0,23.7,1226.5,326.5,320.4,20.6,37.4,NN,310.5,,ROK ,,Location 1,Free Practice 3
71,1,12,71,0,22.565,0,19.15,0,32.963,0,120.3,1301.2,401.2,22.6,19.1,33,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,13,87,0,22.252,0,18.165,0,29.674,0,128.1,1371.3,471.3,22.3,18.2,29.7,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,14,76,0,24.227,0,19.597,0,33.739,0,115.8,1448.9,548.9,24.2,19.6,33.7,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,15,100,0,21.925,2,17.987,0,29.527,0,129.4,1518.3,618.3,21.9,18,29.5,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,16,88,0,24.084,0,20.032,0,34.127,0,114.8,1596.5,696.5,24.1,20,34.1,NN,0,,ROK ,235,Location 1,Free Practice 3
71,1,17,86,0,22.248,0,17.777,0,28.936,0,130.2,1665.5,765.5,22.2,17.8,28.9,NN,0,,ROK ,235,Location 1,Free Practice 3
71,1,18,100,0,24.521,0,19.624,0,36.67,0,111.1,1746.3,846.3,24.5,19.6,36.7,NN,0,,ROK ,235,Location 1,Free Practice 3
71,1,19,117,0,22.288,0,18.034,0,29.517,0,128.6,1816.1,916.2,22.3,18,29.5,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,20,84,0,23.804,0,18.565,0,39.864,0,109.2,1898.4,998.4,23.8,18.6,39.9,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,21,91,0,335.4,0,20.011,0,31.879,0,23.2,2285.7,1385.7,335.4,20,31.9,NN,324.1,,ROK ,,Location 1,Free Practice 3
71,1,22,127,0,22.985,0,19.323,0,30.413,0,123.5,2358.4,1458.4,23,19.3,30.4,NN,0,,ROK ,250,Location 1,Free Practice 3
71,1,23,141,2,22.027,0,17.658,2,28.571,2,131.6,2426.7,1526.7,22,17.7,28.6,NN,0,,ROK ,250,Location 1,Free Practice 3
71,1,24,114,0,22.725,0,19.815,0,33.735,0,117.8,2503,1603,22.7,19.8,33.7,NN,0,,ROK ,250,Location 1,Free Practice 3
71,1,25,93,0,22.195,0,18.038,0,39.968,0,112,2583.2,1683.2,22.2,18,40,NN,0,,ROK ,,Location 1,Free Practice 3
71,1,26,98,0,89.7,0,20.942,0,31.113,0,63.4,2724.9,1824.9,89.7,20.9,31.1,NN,78.3,,ROK ,,Location 1,Free Practice 3
8,1,1,106,0,156.7,0,21.552,0,61.2,0,37.5,239.5,2939.5,156.7,21.6,61.2,OTUR,131.5,,NIO ,,Location 1,Free Practice 3
8,1,2,93,0,39.592,0,22.443,0,41.692,0,86.6,343.2,3043.2,39.6,22.4,41.7,OTUR,42.6,,NIO ,,Location 1,Free Practice 3
8,1,3,77,0,25.269,0,20.196,0,32.115,0,115.8,420.8,3120.8,25.3,20.2,32.1,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,4,90,0,22.588,0,18.765,0,29.762,0,126.3,491.9,3191.9,22.6,18.8,29.8,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,5,100,0,22.529,0,18.282,0,29.556,0,127.6,562.3,3262.3,22.5,18.3,29.6,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,6,110,0,24.606,0,20.767,0,32.241,0,115.7,639.9,3339.9,24.6,20.8,32.2,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,7,90,0,22.934,0,18.981,0,30.195,0,124.6,712,3412,22.9,19,30.2,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,8,178,0,48.005,0,48.509,0,444.6,0,16.6,1253.2,353.2,48,48.5,444.6,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,9,75,0,36.046,0,21.42,0,34.144,0,98,1344.8,444.8,36,21.4,34.1,OTUR,392,,NIO ,,Location 1,Free Practice 3
8,1,10,92,0,22.778,0,18.407,0,29.369,0,127.3,1415.3,515.3,22.8,18.4,29.4,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,11,125,0,22.119,0,18.569,0,29.378,0,128.2,1485.4,585.4,22.1,18.6,29.4,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,12,91,0,25.021,0,24.476,0,34.667,0,106.7,1569.6,669.6,25,24.5,34.7,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,13,82,0,22.264,0,18.173,0,29.347,0,128.7,1639.3,739.3,22.3,18.2,29.3,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,14,91,0,24.803,0,21.702,0,128.1,0,51.4,1813.9,913.9,24.8,21.7,128.1,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,15,135,0,37.439,0,20.952,0,37.316,0,93.8,1909.6,1009.6,37.4,21,37.3,OTUR,110.3,,NIO ,235,Location 1,Free Practice 3
8,1,16,179,0,22.044,0,17.977,0,28.722,0,130.7,1978.4,1078.4,22,18,28.7,OTUR,0,,NIO ,235,Location 1,Free Practice 3
8,1,17,126,0,26.375,0,20.864,0,347.7,0,22.7,2373.4,1473.4,26.4,20.9,347.7,OTUR,0,,NIO ,,Location 1,Free Practice 3
8,1,18,70,0,37.18,0,21.179,0,33.657,0,97.6,2465.4,1565.4,37.2,21.2,33.7,OTUR,328.5,,NIO ,,Location 1,Free Practice 3
8,1,19,105,0,25.114,0,22.437,0,35.051,0,108.7,2548,1648,25.1,22.4,35.1,OTUR,0,,NIO ,250,Location 1,Free Practice 3
8,1,20,104,2,21.793,2,17.726,2,28.498,2,132.1,2616,1716,21.8,17.7,28.5,OTUR,0,,NIO ,250,Location 1,Free Practice 3
8,1,21,73,0,26.658,0,22.332,0,43.212,0,97.4,2708.2,1808.2,26.7,22.3,43.2,OTUR,0,,NIO ,250,Location 1,Free Practice 3
88,1,1,83,0,162.6,0,23.66,0,31.336,0,41.3,217.6,2917.6,162.6,23.7,31.3,TB,139.5,,NIOO,,Location 1,Free Practice 3
88,1,2,129,0,23.628,0,19.229,0,30.625,0,122.2,291.1,2991.1,23.6,19.2,30.6,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,3,72,0,22.797,0,18.795,0,30.128,0,125.2,362.8,3062.8,22.8,18.8,30.1,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,4,76,0,22.718,0,18.86,0,29.892,0,125.7,434.3,3134.3,22.7,18.9,29.9,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,5,96,0,24.778,0,24.768,0,664.3,0,12.6,1148.1,248.1,24.8,24.8,664.3,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,6,117,0,40.083,0,20.73,0,31.24,0,97.6,1240.2,340.2,40.1,20.7,31.2,TB,648.5,,NIOO,,Location 1,Free Practice 3
88,1,7,145,0,23.803,0,19.327,0,31.255,0,120.8,1314.6,414.6,23.8,19.3,31.3,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,8,88,0,22.477,0,18.293,0,29.351,0,128.1,1384.7,484.7,22.5,18.3,29.4,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,9,88,0,24.963,0,22.73,0,36.631,0,106.5,1469,569,25,22.7,36.6,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,10,75,0,22.197,0,18.196,0,29.28,0,128.9,1538.7,638.7,22.2,18.2,29.3,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,11,99,0,25.595,0,21.16,0,150,0,45.7,1735.4,835.4,25.6,21.2,150,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,12,102,0,37.922,0,19.784,0,34.285,0,97.6,1827.4,927.4,37.9,19.8,34.3,TB,132.6,,NIOO,235,Location 1,Free Practice 3
88,1,13,75,0,22.08,0,17.882,0,28.8,2,130.6,1896.2,996.2,22.1,17.9,28.8,TB,0,,NIOO,235,Location 1,Free Practice 3
88,1,14,145,0,25.483,0,20.94,0,34.463,0,111,1977.1,1077.1,25.5,20.9,34.5,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,15,101,0,22.418,0,18.049,0,29.397,0,128.6,2046.9,1146.9,22.4,18,29.4,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,16,145,0,26.238,0,21.699,0,345,0,22.9,2439.8,1539.8,26.2,21.7,345,TB,0,,NIOO,,Location 1,Free Practice 3
88,1,17,104,0,38.274,0,21.616,0,33.285,0,96.4,2533,1633,38.3,21.6,33.3,TB,328.4,,NIOO,,Location 1,Free Practice 3
88,1,18,99,0,25.196,0,20.078,0,31.134,0,117.6,2609.4,1709.4,25.2,20.1,31.1,TB,0,,NIOO,250,Location 1,Free Practice 3
88,1,19,84,2,21.732,2,17.596,2,28.922,0,131.6,2677.7,1777.7,21.7,17.6,28.9,TB,0,,NIOO,250,Location 1,Free Practice 3
88,1,20,105,0,28.928,0,21.588,0,36.894,0,102.8,2765.1,1865.1,28.9,21.6,36.9,TB,0,,NIOO,,Location 1,Free Practice 3
94,1,1,119,0,94.2,0,19.874,0,32.958,0,61.1,147,2847,94.2,19.9,33,AL,74.2,,MAHINDRAd,,Location 1,Free Practice 3
94,1,2,119,0,22.748,0,18.599,0,34.275,0,118.8,222.7,2922.7,22.7,18.6,34.3,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,3,113,0,22.339,0,18.215,0,29.697,0,127.9,292.9,2992.9,22.3,18.2,29.7,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,4,106,0,24.465,0,21.973,0,31.582,0,115.1,370.9,3070.9,24.5,22,31.6,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,5,72,0,22.843,0,19.375,0,34.431,0,117.2,447.6,3147.6,22.8,19.4,34.4,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,6,75,0,22.265,0,18.537,0,29.709,0,127.4,518.1,3218.1,22.3,18.5,29.7,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,7,99,0,22.442,0,19.464,0,44.687,0,103.7,604.7,3304.7,22.4,19.5,44.7,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,8,98,0,586.5,0,20.55,0,33.478,0,14,1245.2,345.2,586.5,20.5,33.5,AL,574.3,,MAHINDRAd,,Location 1,Free Practice 3
94,1,9,72,0,22.583,0,18.51,0,33.122,0,121,1319.4,419.4,22.6,18.5,33.1,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,10,85,0,22.231,0,18.093,0,29.368,0,128.9,1389.1,489.1,22.2,18.1,29.4,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,11,73,0,24.705,0,20.371,0,36.403,0,110.2,1470.6,570.6,24.7,20.4,36.4,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,12,84,0,22.094,0,18.198,0,44.491,0,105.9,1555.3,655.3,22.1,18.2,44.5,AL,0,,MAHINDRAd,,Location 1,Free Practice 3
94,1,13,68,0,270.7,0,19.203,0,32.192,0,27.9,1877.5,977.5,270.7,19.2,32.2,AL,262.3,,MAHINDRAd,235,Location 1,Free Practice 3
94,1,14,72,0,24.958,0,19.573,0,29.194,0,121.8,1951.2,1051.2,25,19.6,29.2,AL,0,,MAHINDRAd,235,Location 1,Free Practice 3
94,1,15,85,0,23.829,0,19.067,0,41.769,0,106.1,2035.9,1135.9,23.8,19.1,41.8,AL,0,,MAHINDRAd,235,Location 1,Free Practice 3
94,1,16,160,0,482.2,0,19.75,0,30.92,0,16.9,2568.8,1668.8,482.2,19.7,30.9,AL,470.1,,MAHINDRAd,,Location 1,Free Practice 3
94,1,17,99,0,22.346,0,18.294,0,30.797,0,125.7,2640.2,1740.2,22.3,18.3,30.8,AL,0,,MAHINDRAd,250,Location 1,Free Practice 3
94,1,18,104,2,21.825,2,17.959,2,28.746,2,131.1,2708.7,1808.7,21.8,18,28.7,AL,0,,MAHINDRAd,250,Location 1,Free Practice 3
99,1,1,94,0,98.9,0,20.704,0,31.457,0,59.5,151.1,2851.1,98.9,20.7,31.5,PWEHRL,76.9,,TAG ,,Location 1,Free Practice 3
99,1,2,137,0,23.493,0,19.134,0,34.852,0,115.9,228.6,2928.6,23.5,19.1,34.9,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,3,85,0,23.207,0,19.027,0,30.351,0,123.7,301.1,3001.1,23.2,19,30.4,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,4,87,0,22.709,0,18.92,0,30.369,0,124.8,373.1,3073.1,22.7,18.9,30.4,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,5,80,0,29.188,0,23.387,0,36.227,0,101.1,461.9,3161.9,29.2,23.4,36.2,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,6,86,0,22.693,0,18.205,0,29.573,0,127.5,532.4,3232.4,22.7,18.2,29.6,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,7,99,0,22.222,0,18.156,0,29.529,0,128.5,602.3,3302.3,22.2,18.2,29.5,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,8,98,0,25.688,0,24.061,0,33.942,0,107.3,686,3386,25.7,24.1,33.9,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,9,71,0,22.254,0,38.75,0,77.1,0,65,824.1,3524.1,22.3,38.8,77.1,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,10,133,0,454.9,0,22.243,0,33.248,0,17.6,1334.5,434.5,454.9,22.2,33.2,PWEHRL,443,,TAG ,235,Location 1,Free Practice 3
99,1,11,99,0,22.144,0,17.867,0,28.83,0,130.5,1403.3,503.3,22.1,17.9,28.8,PWEHRL,0,,TAG ,250,Location 1,Free Practice 3
99,1,12,91,0,22.07,2,18.25,0,29.506,0,128.6,1473.1,573.1,22.1,18.3,29.5,PWEHRL,0,,TAG ,235,Location 1,Free Practice 3
99,1,13,76,0,25.765,0,21.527,0,36.662,0,107,1557.1,657.1,25.8,21.5,36.7,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,14,74,0,23.693,0,20.661,0,35.718,0,112.2,1637.1,737.1,23.7,20.7,35.7,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,15,90,0,22.523,0,18.583,0,30.142,0,126.1,1708.4,808.4,22.5,18.6,30.1,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,16,96,0,22.546,0,18.483,0,29.935,0,126.6,1779.4,879.4,22.5,18.5,29.9,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,17,69,0,22.638,0,18.703,0,30.239,0,125.5,1850.9,950.9,22.6,18.7,30.2,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,18,117,0,27.022,0,22.09,0,31.96,0,110.8,1932,1032,27,22.1,32,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
99,1,19,92,0,22.243,0,18.16,0,29.666,0,128.2,2002.1,1102.1,22.2,18.2,29.7,PWEHRL,0,,TAG ,,Location 1,Free Practice 3
